개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-103-1996-02185,19960216,,03,폐업,02,폐업,19991011,,,,02 4411870,131.97,100080,서울특별시 중구 북창동 93-3번지 ,,,둥지,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198063.008987729    ,451052.004950709    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,131.97,,,
3010000,3010000-103-1996-02186,19960228,,01,영업/정상,01,영업,,,,,0222349359,104.56,100824,서울특별시 중구 신당동 292-149 지하1층 ,서울특별시 중구 퇴계로78길 43 (신당동, 지하1층),04585,골드,2021-11-18 16:44:12,U,2021-11-20 02:40:00.0,단란주점,201386.598669214    ,451237.715716011    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,104.56,,,
3010000,3010000-103-1996-02187,19960228,,01,영업/정상,01,영업,,,,,,78.40,100824,서울특별시 중구 신당동 292-152,서울특별시 중구 다산로38길 11 (신당동),04585,화음열린라이브,2022-11-28 10:35:26,U,2021-10-31 21:00:00.0,단란주점,201381.599817887,451226.083127968,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1996-11597,19961207,,03,폐업,02,폐업,19970712,,,,02 2711392,82.12,100013,서울특별시 중구 충무로3가 25-7번지 ,,,청노루,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,82.12,,,
3010000,3010000-103-1996-11598,19960919,,03,폐업,02,폐업,19991206,,,,02 2667201,104.08,100854,서울특별시 중구 입정동 263-1번지 ,,,칼튼,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199134.917472391    ,451720.261991441    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,104.08,,,
3010000,3010000-103-1996-11600,19960208,,03,폐업,02,폐업,20000421,,,,0222652817,67.47,100281,서울특별시 중구 인현동1가 141-2번지 ,,,빠리,2000-04-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199336.009340872    ,451201.823851272    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,67.47,,,
3010000,3010000-103-1996-12260,19961028,,03,폐업,02,폐업,19991009,,,,02 7521112,115.20,100845,서울특별시 중구 을지로2가 199-33번지 ,,,매트로호텔단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198492.801933133    ,451427.348965871    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,115.2,,,
3010000,3010000-103-1996-13870,19960903,,03,폐업,02,폐업,20071212,,,,0222855458,34.20,100013,서울특별시 중구 충무로3가 57-24번지 ,,,바나나,2007-05-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199210.083120839    ,451112.823586702    ,단란주점,,,,,,,,,,,,,,N,34.2,,,
3010000,3010000-103-1996-13871,19960625,,03,폐업,02,폐업,20050321,,,,22734536,59.64,100846,서울특별시 중구 을지로3가 320-12번지 ,,,벤처,2002-06-05 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199147.240116001    ,451462.438530525    ,단란주점,0,0,,,상수도전용,,,,,,,,,N,59.64,,,
3010000,3010000-103-1997-02031,19971120,,03,폐업,02,폐업,20060125,,,,02 7797716,124.74,100102,서울특별시 중구 태평로2가 361-1번지 ,,,체스,2004-01-09 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197859.828690248    ,451364.299038104    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,124.74,,,
3010000,3010000-103-1997-02032,19971121,,03,폐업,02,폐업,19990726,,,,02 7740242,183.75,100180,서울특별시 중구 다동 97-0번지 ,,,하이크라스,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198300.022318698    ,451702.546231816    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,183.75,,,
3010000,3010000-103-1997-02033,19971121,,03,폐업,02,폐업,20040809,,,,02 7531606,64.00,100845,서울특별시 중구 을지로2가 199-56번지 ,,,얀,2004-08-04 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198512.341739445    ,451453.23665262     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,64,,,
3010000,3010000-103-1997-02034,19971202,,03,폐업,02,폐업,20110330,,,,02   0,64.17,100411,서울특별시 중구 광희동1가 293-0번지 ,,,금선,2011-04-05 14:44:31,I,2018-08-31 23:59:59.0,단란주점,200242.598995418    ,451425.211631294    ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,64.17,,,
3010000,3010000-103-1997-02035,19971215,,03,폐업,02,폐업,20110330,,,,02 7568051,89.30,100161,서울특별시 중구 봉래동1가 88-3번지 ,,,거성,2011-04-05 14:46:34,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,89.3,,,
3010000,3010000-103-1997-02036,19971213,,03,폐업,02,폐업,20010111,,,,02,85.34,100845,서울특별시 중구 을지로2가 199-56번지 ,,,카네기,2001-01-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198512.341739445    ,451453.23665262     ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,85.34,,,
3010000,3010000-103-1997-02037,19971222,,03,폐업,02,폐업,20020704,,,,02 7559972,26.25,100021,서울특별시 중구 명동1가 42-2번지 ,,,하버드,2002-03-07 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198554.018008924    ,451368.097597977    ,단란주점,,,기타,을,상수도전용,,,,,,,,,N,26.25,,,
3010000,3010000-103-1997-02051,19970808,,03,폐업,02,폐업,19990401,,,,02 7770938,145.70,100861,서울특별시 중구 충무로2가 65-5번지 ,,,모모,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198670.8463656      ,451001.187885886    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,145.7,,,
3010000,3010000-103-1997-02052,19970818,,03,폐업,02,폐업,20020311,,,,0222371079,63.72,100824,서울특별시 중구 신당동 292-126번지 ,,,금선화,1999-05-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201249.088300047    ,451153.234315356    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,63.72,,,
3010000,3010000-103-1997-02053,19970818,,03,폐업,02,폐업,19980714,,,,02 2643310,79.02,100013,서울특별시 중구 충무로3가 25-12번지 ,,,청노루,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199205.25409535     ,451196.640474041    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,79.02,,,
3010000,3010000-103-1997-02055,19970828,,03,폐업,02,폐업,20000510,,,,02 7737218,111.91,100864,서울특별시 중구 태평로2가 69-1번지 ,,,카사블랑카,2000-05-12 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197904.611068991    ,451181.559972944    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,111.91,,,
3010000,3010000-103-1997-02056,19970829,,03,폐업,02,폐업,19980930,,,,02 2855502,136.59,100013,서울특별시 중구 충무로3가 59-11번지 ,,,록희,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199119.114006467    ,451114.448372431    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,136.59,,,
3010000,3010000-103-1997-02057,19970904,,03,폐업,02,폐업,20020521,,,,0222662295,80.73,100846,서울특별시 중구 을지로3가 302-15번지 ,,,지지,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199183.834921363    ,451487.649066169    ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,80.73,,,
3010000,3010000-103-1997-02058,19970909,,03,폐업,02,폐업,20020531,,,,02 2758277,114.15,100849,서울특별시 중구 을지로4가 261-3번지 ,,,스페인,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199667.918631417    ,451561.407798058    ,단란주점,,,기타,을,상수도전용,,,,,,,,,N,114.15,,,
3010000,3010000-103-1997-02059,19970909,,03,폐업,02,폐업,19990922,,,,02 7765173,202.80,100180,서울특별시 중구 다동 58-1번지 ,,,에쿠우스,1999-09-22 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198264.78394422     ,451746.92183856     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,202.8,,,
3010000,3010000-103-1997-02060,19970910,,03,폐업,02,폐업,20040412,,,,02 7574856,12.90,100080,서울특별시 중구 북창동 103-1번지 ,,,코리아,2003-09-19 00:00:00,I,2018-08-31 23:59:59.0,단란주점,,,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,12.9,,,
3010000,3010000-103-1997-02061,19970911,,03,폐업,02,폐업,20020621,,,,02 3195888,50.64,100080,서울특별시 중구 북창동 18-9번지 ,,,시드니,2001-12-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197943.503340844    ,451186.90197244     ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,50.64,,,
3010000,3010000-103-1997-02062,19970919,,03,폐업,02,폐업,20170809,,,,027753037,80.50,100080,서울특별시 중구 북창동 19-3번지 ,서울특별시 중구 남대문로1길 37 (북창동),04526,에스에스가요,2017-08-09 17:05:03,I,2018-08-31 23:59:59.0,단란주점,197913.805775016    ,451155.417504868    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,80.5,,,
3010000,3010000-103-1997-02063,19971001,,03,폐업,02,폐업,19980501,,,,02   0,96.10,100834,서울특별시 중구 신당동 374-17번지 ,,,이프,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200858.103248887    ,450349.189200351    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,96.1,,,
3010000,3010000-103-1997-02064,19971001,,03,폐업,02,폐업,20070412,,,,0222741614,49.73,100032,서울특별시 중구 저동2가 48-1번지 ,,,해븐BAR,2005-08-17 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199145.262957972    ,451255.605348748    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,49.73,,,
3010000,3010000-103-1997-02065,19971009,,03,폐업,02,폐업,20170821,,,,02   0,14.62,100846,서울특별시 중구 을지로3가 5-7번지 ,,,라일락,2017-08-21 16:09:28,I,2018-08-31 23:59:59.0,단란주점,199034.33665034     ,451570.96849264     ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,14.62,,,
3010000,3010000-103-1997-02067,19971020,,03,폐업,02,폐업,19991221,,,,0222350217,105.96,100420,서울특별시 중구 무학동 41-0번지 ,,,벤츠단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201262.196640351    ,451300.416976196    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,105.96,,,
3010000,3010000-103-1997-02068,19971020,,03,폐업,02,폐업,19990202,,,,02 2527111,103.57,100869,서울특별시 중구 황학동 738-0번지 ,,,에버그린,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201601.786168123    ,451508.736898235    ,단란주점,,,기타,을,상수도전용,,,,,,,,,N,103.57,,,
3010000,3010000-103-1997-02069,19971027,,03,폐업,02,폐업,20110330,,,,0222507498,292.30,100887,서울특별시 중구 신당동 213-8번지 ,,,OB광장,2011-04-05 14:27:42,I,2018-08-31 23:59:59.0,단란주점,201040.352596045    ,451852.142613352    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,292.3,,,
3010000,3010000-103-1997-02070,19971031,,03,폐업,02,폐업,20000425,,,,02 7711811,95.95,100080,서울특별시 중구 북창동 63-0번지 ,,,백악관,2000-04-25 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197963.480196183    ,451166.920300817    ,단란주점,0,0,기타,을,상수도전용,,,,,,,,,N,95.95,,,
3010000,3010000-103-1997-02071,19970710,,03,폐업,02,폐업,20040309,,,,02,82.26,100080,서울특별시 중구 북창동 17-1번지 ,,,쌈바,2003-05-20 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197996.303190059    ,451214.940443595    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,82.26,,,
3010000,3010000-103-1997-02073,19970728,,03,폐업,02,폐업,20040210,,,,02 7782948,85.14,100080,서울특별시 중구 북창동 82-0번지 ,,,빅토리안,2003-10-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197996.158836926    ,451158.758865826    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,85.14,,,
3010000,3010000-103-1997-02074,19970804,,03,폐업,02,폐업,19981222,,,,02 2778174,80.64,100300,서울특별시 중구 초동 19-9번지 ,,,폭풍,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199247.65288288     ,451416.854243777    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,80.64,,,
3010000,3010000-103-1997-02075,19970409,,03,폐업,02,폐업,20091117,,,,02 2644488,75.58,100411,서울특별시 중구 광희동1가 174-0번지 ,,,곰,2007-10-02 16:04:35,I,2018-08-31 23:59:59.0,단란주점,200466.694980292    ,451383.224181261    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,75.58,,,
3010000,3010000-103-1997-02076,19970416,,03,폐업,02,폐업,20020712,,,,02 7771561,144.86,100180,서울특별시 중구 다동 170-1번지 ,,,위하여,2002-02-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198178.211981516    ,451722.239559759    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,144.86,,,
3010000,3010000-103-1997-02077,19970424,,03,폐업,02,폐업,20000303,,,,02   0,110.13,100195,서울특별시 중구 을지로5가 79-1번지 ,,,화원노래,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200248.483578804    ,451534.22476882     ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,110.13,,,
3010000,3010000-103-1997-02078,19970424,,03,폐업,02,폐업,20030102,,,,02 2669564,118.60,100330,서울특별시 중구 주교동 43-25번지 ,,,삼바,2002-05-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199893.228927712    ,451824.947293681    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,118.6,,,
3010000,3010000-103-1997-02079,19970428,,03,폐업,02,폐업,20070129,,,,02 7554654,52.45,100080,서울특별시 중구 북창동 71-1번지 ,,,보스투,2002-08-28 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197961.659890032    ,451119.708740195    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,52.45,,,
3010000,3010000-103-1997-02080,19970428,,03,폐업,02,폐업,19971231,,,,02   0,123.51,100411,서울특별시 중구 광희동1가 142-0번지 ,,,비지니스,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200498.497456559    ,451494.706799835    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,123.51,,,
3010000,3010000-103-1997-02081,19970508,,03,폐업,02,폐업,20120917,,,,02 7779020,92.03,100864,서울특별시 중구 태평로2가 69-2번지 ,서울특별시 중구 세종대로 76-1 (태평로2가),04526,블루,2009-03-30 09:55:21,I,2018-08-31 23:59:59.0,단란주점,197893.809216764    ,451189.608611678    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,92.03,,,
3010000,3010000-103-1997-02082,19970513,,03,폐업,02,폐업,20000704,,,,0222663206,92.40,100032,서울특별시 중구 저동2가 76-6번지 ,,,월드단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199025.825275946    ,451419.170289805    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,92.4,,,
3010000,3010000-103-1997-02083,19970605,,03,폐업,02,폐업,20100623,,,,02 7789615,57.11,100080,서울특별시 중구 북창동 105-0번지 ,,,블랙화이트,2010-05-10 17:26:17,I,2018-08-31 23:59:59.0,단란주점,198025.02439973     ,451080.031757893    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,57.11,,,
3010000,3010000-103-1997-02084,19970605,,03,폐업,02,폐업,20020208,,,,02 7533002,40.78,100080,서울특별시 중구 북창동 99-2번지 ,,,카마수트라,1999-12-02 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197947.596506255    ,451081.904244007    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,40.78,,,
3010000,3010000-103-1997-02085,19970619,,03,폐업,02,폐업,19980814,,,,02 7573265,71.57,100080,서울특별시 중구 북창동 11-5번지 ,,,프리맨,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198010.679418702    ,451244.632259063    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,71.57,,,
3010000,3010000-103-1997-02086,19970623,,03,폐업,02,폐업,19980713,,,,02   0,84.15,100013,서울특별시 중구 충무로3가 49-0번지 2필지 ,,,CNN,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199279.677406441    ,451120.517700578    ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,84.15,,,
3010000,3010000-103-1997-02087,19970707,,03,폐업,02,폐업,20050421,,,,02,97.35,100330,서울특별시 중구 주교동 72-1번지 ,,,연가,2003-09-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199861.838986345    ,451843.1321277      ,단란주점,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.35,,,
3010000,3010000-103-1997-02088,19970708,,03,폐업,02,폐업,19980116,,,,02 7576100,91.79,100861,서울특별시 중구 충무로2가 61-1번지 ,,,시애틀,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198877.763163919    ,451053.906806167    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,91.79,,,
3010000,3010000-103-1997-02089,19970708,,03,폐업,02,폐업,19990621,,,,0222311511,36.85,100868,서울특별시 중구 황학동 119-0번지 ,,,걸어서하늘까지,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201640.490129703    ,451801.077184272    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,36.85,,,
3010000,3010000-103-1997-02090,19970708,,03,폐업,02,폐업,19990831,,,,0222674506,33.25,100310,서울특별시 중구 오장동 139-17번지 ,,,명동단란주점,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200087.029327046    ,451381.600336586    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,33.25,,,
3010000,3010000-103-1997-02091,19970321,,03,폐업,02,폐업,20010315,,,,02,143.94,100819,서울특별시 중구 신당동 140-34번지 ,,,호프타운,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,201693.294849784    ,451441.900267136    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,143.94,,,
3010000,3010000-103-1997-02092,19970324,,01,영업/정상,01,영업,,,,,0222569990,84.77,100895,서울특별시 중구 신당동 309-18번지 ,서울특별시 중구 다산로 181-2, 지하 1층 (신당동),04608,모모라이브,2020-03-16 09:43:07,U,2020-03-18 02:40:00.0,단란주점,201099.759440018    ,450833.306115568    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,84.77,,,
3010000,3010000-103-1997-02093,19970324,,03,폐업,02,폐업,19991129,,,,02 3196336,74.91,100864,서울특별시 중구 태평로2가 69-6번지 ,,,C.N.N,1999-11-29 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197885.418380677    ,451144.221659626    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,74.91,,,
3010000,3010000-103-1997-02094,19970403,,03,폐업,02,폐업,20010321,,,,02,112.60,100810,서울특별시 중구 명동2가 50-11번지 3층 ,,,하이트클럽,2001-03-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198525.453231686    ,451232.969690082    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,112.6,,,
3010000,3010000-103-1997-02095,19970409,,03,폐업,02,폐업,20050328,,,,02 2649599,47.96,100863,서울특별시 중구 충무로4가 101-4번지 ,,,산 단란주점,2004-07-13 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199644.869714843    ,451127.948922754    ,단란주점,,,기타,기타,상수도전용,,,,,,,,,N,47.96,,,
3010000,3010000-103-1997-02103,19970107,,03,폐업,02,폐업,19991103,,,,02,101.29,100842,서울특별시 중구 을지로1가 37-0번지 ,,,스피드단란주점,1999-11-03 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198139.289952741    ,451612.438834321    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,101.29,,,
3010000,3010000-103-1997-02104,19970114,,03,폐업,02,폐업,20000817,,,,0222637013,63.63,100851,서울특별시 중구 을지로6가 18-137번지 ,,,을지단란,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200614.497822789    ,451667.793301393    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,63.63,,,
3010000,3010000-103-1997-02105,19970121,,03,폐업,02,폐업,19980126,,,,02 2647481,52.14,100866,서울특별시 중구 필동1가 16-1번지 ,,,메아리,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199226.388482786    ,451000.422830641    ,단란주점,,2,기타,기타,상수도전용,,,,,,,,,N,52.14,,,
3010000,3010000-103-1997-02106,19970131,,03,폐업,02,폐업,20011029,,,,02 7729571,37.58,100800,서울특별시 중구 남대문로5가 12-8번지 ,,,방촌,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197608.827652754    ,450617.785919008    ,단란주점,0,0,기타,지도,상수도전용,,,,,,,,,N,37.58,,,
3010000,3010000-103-1997-02107,19970303,,03,폐업,02,폐업,20030618,,,,0222727904,45.24,100863,서울특별시 중구 충무로4가 24-6번지 ,,,필,2003-05-21 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199499.776197405    ,451127.166610308    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,45.24,,,
3010000,3010000-103-1997-02108,19970303,,03,폐업,02,폐업,19970610,,,,02 2771500,71.43,100230,서울특별시 중구 수표동 11-2번지 ,,,황제,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199111.950226012    ,451725.143004102    ,단란주점,2,,기타,기타,상수도전용,,,,,,,,,N,71.43,,,
3010000,3010000-103-1997-02109,19970304,,03,폐업,02,폐업,20131018,,,,02 3929434,62.04,100372,서울특별시 중구 만리동2가 24-1번지 지상1층 ,서울특별시 중구 만리재로 177 (만리동2가,지상1층),04501,라이브 생음악 단란주점,2011-10-06 15:23:03,I,2018-08-31 23:59:59.0,단란주점,196905.892224309    ,450233.880576427    ,단란주점,,,,,,,,,,,,,,N,62.04,,,
3010000,3010000-103-1997-02110,19970313,,03,폐업,02,폐업,19991215,,,,0222337233,113.04,100841,서울특별시 중구 신당동 369-76번지 ,,,보스,1999-12-15 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200957.561612896    ,450419.355696277    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,113.04,,,
3010000,3010000-103-1997-11596,19970709,,03,폐업,02,폐업,19990803,,,,0222757948,115.62,100411,서울특별시 중구 광희동1가 193-0번지 ,,,영화비지니스크럽,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200547.63972536     ,451402.892476741    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,115.62,,,
3010000,3010000-103-1997-11692,19970310,,01,영업/정상,01,영업,,,,,0222327700,80.39,100823,서울특별시 중구 신당동 247-2 (지하1층) ,서울특별시 중구 퇴계로 388-1 (신당동,(지하1층)),04611,무한질주,2021-02-16 18:07:11,U,2021-02-18 02:40:00.0,단란주점,201232.502497666    ,451413.783195756    ,단란주점,0,0,기타,지도,상수도전용,,,,,,,,,N,80.39,,,
3010000,3010000-103-1998-01994,19981103,,03,폐업,02,폐업,20130627,,,,0222793339,75.82,100846,서울특별시 중구 을지로3가 320-0번지 ,서울특별시 중구 을지로12길 11 (을지로3가),04550,리오,2013-07-19 17:25:37,I,2018-08-31 23:59:59.0,단란주점,199158.592912112    ,451485.503392316    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,75.82,,,
3010000,3010000-103-1998-01995,19981106,,03,폐업,02,폐업,20050401,,,,0222644070,45.95,100411,서울특별시 중구 광희동1가 188-4번지 ,,,이집트,1999-04-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,200497.212113223    ,451372.181550185    ,단란주점,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,45.95,,,
3010000,3010000-103-1998-01996,19981120,,03,폐업,02,폐업,19990129,,,,02 7759827,79.34,100080,서울특별시 중구 북창동 71-2번지 ,,,야생마,2002-03-18 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197945.549281823    ,451122.468848517    ,단란주점,,,기타,을,상수도전용,,,,,,,,,N,79.34,,,
3010000,3010000-103-1998-01997,19981207,,03,폐업,02,폐업,20011218,,,,02 2671086,75.42,100848,서울특별시 중구 을지로4가 187-2번지 ,,,자유성,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199836.849999995    ,451565.450989907    ,단란주점,,,기타,자율,상수도전용,,,,,,,,,N,75.42,,,
3010000,3010000-103-1998-01998,19981202,,03,폐업,02,폐업,20050826,,,,0222641269,45.24,100013,서울특별시 중구 충무로3가 24-5번지 ,,,삼보단란주점,2005-06-24 00:00:00,I,2018-08-31 23:59:59.0,단란주점,199143.472023078    ,451193.990944798    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,45.24,,,
3010000,3010000-103-1998-01999,19981224,,03,폐업,02,폐업,20051024,,,,02 3049880,125.33,100011,서울특별시 중구 충무로1가 22-5번지 6층 ,,,칸타타,2002-07-10 00:00:00,I,2018-08-31 23:59:59.0,단란주점,198508.518885083    ,451024.974060896    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,125.33,,,
3010000,3010000-103-1998-02011,19981010,,03,폐업,02,폐업,20010906,,,,02 7766151,38.25,100094,서울특별시 중구 남대문로4가 17-33번지 ,,,젠틀맨,2001-09-06 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197933.291254715    ,451036.574399907    ,단란주점,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,38.25,,,
3010000,3010000-103-1998-02013,19981019,,03,폐업,02,폐업,20010201,,,,02,71.72,100814,서울특별시 중구 서소문동 91-0번지 ,,,쇼걸,2001-02-01 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197769.10049981     ,451242.910011755    ,단란주점,0,0,기타,자율,상수도전용,,,,,,,,,N,71.72,,,
3010000,3010000-103-1998-02014,19980330,,03,폐업,02,폐업,20180710,,,,02 2759166,30.10,100330,서울특별시 중구 주교동 88-0번지 ,,,청강,2019-01-31 14:21:34,U,2019-02-02 02:40:00.0,단란주점,199829.256338718    ,451811.459275391    ,단란주점,0,0,기타,기타,상수도전용,,,,,,,,,N,30.1,,,
3010000,3010000-103-1998-02015,19980403,,03,폐업,02,폐업,19980701,,,,02   0,181.20,100080,서울특별시 중구 북창동 125-0번지 ,,,초원의집투,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,단란주점,197979.205780186    ,451026.55397841     ,단란주점,,,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,181.2,,,
